"id","driverId","corridorId","originHubId","destinationHubId","originName","originLat","originLng","destName","destLat","destLng","departureTime","totalSeats","availableSeats","vehicleType","helmetProvided","contribution","notes","status","originSequence","destinationSequence"
"a7379bc1-41fc-4653-9c0b-b1912b205e68","ada304c3-1114-48bb-bacb-69446eecee2a","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-15T02:15:00.000Z","1","0","bike","true","9","","SCHEDULED","5","12"
"39f52ca3-2357-46c5-a98e-8b35ad97689d","fbade199-d957-41f1-9c4b-bef677c6f400","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-16T12:00:00.000Z","1","1","bike","true","30","Pickup near the hub","SCHEDULED","13","1"
"6cfcfb66-bb8d-4fd1-8063-a7710b4de356","ffe56b11-38f8-4fa2-936c-d19021b522b8","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-10-17T02:15:00.000Z","1","0","scooty","true","9","Morning campus commute","SCHEDULED","8","12"
"29639fe3-fba9-4ec1-8c2a-beeec3698b93","02927b89-ffa8-40e0-963e-2651a35e576d","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-10-18T12:00:00.000Z","1","0","scooty","true","6","Morning campus commute","SCHEDULED","13","9"
"b4f0bd24-29c0-49cf-8011-acbec3fd9ef2","e9ac0d57-c267-41a2-84aa-846e6f118304","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-10-19T02:15:00.000Z","3","1","car","false","38","","SCHEDULED","2","12"
"09678e7e-77d5-401a-a91f-fb0664afca57","d138941d-1b44-42fe-975d-1a4eb78e7f92","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-10-20T12:00:00.000Z","1","0","bike","true","24","Please arrive five minutes early","SCHEDULED","13","8"
"95d59f60-f6b4-44df-aad2-9883ffe95be1","f50ed78b-09ac-4340-b6dd-86ae124a356e","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-10-21T02:15:00.000Z","1","0","scooty","true","23","Please arrive five minutes early","SCHEDULED","10","12"
"b7ff1174-56c9-45b7-b1b5-f94890f4a440","3857e3b0-5efa-484e-a045-2777f41b2610","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-10-22T12:00:00.000Z","1","0","scooty","true","25","","SCHEDULED","13","11"
"40cdaa64-0cc4-4366-91b4-6ad064592b70","ac0cf495-0f8e-40d8-b476-4ac4d53bdc5b","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-10-23T02:15:00.000Z","1","1","scooty","true","22","","SCHEDULED","3","12"
"446815d8-3895-4b64-a9a5-7699f549864d","93c44edd-bbc5-4ac3-9dba-63f636b8ed0b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-24T12:00:00.000Z","4","2","car","false","73","Please arrive five minutes early","SCHEDULED","13","7"
"0535125f-5e07-41b4-8183-c0bc955d24ff","aa3e3c66-ecde-4e1f-9ce3-1617c0ecdcef","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-25T02:15:00.000Z","1","0","scooty","true","29","Pickup near the hub","SCHEDULED","4","12"
"8e053454-b287-451b-a1c0-86dc06f9f919","fa7fbc07-c93a-4085-a4f5-6f1e0fc83121","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-10-26T12:00:00.000Z","3","2","car","false","72","","SCHEDULED","13","6"
"c8978e26-ad18-49dd-bb87-9c0ea1a29e0c","dbb7296e-eb2b-4e18-9aed-9b61128e1b95","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-27T02:15:00.000Z","1","0","scooty","true","18","Please arrive five minutes early","SCHEDULED","9","12"
"cdfa824a-f854-4855-a964-448c5420caed","f996d0d8-1d3e-4780-bb40-a3c76aeca0fe","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-10-28T12:00:00.000Z","4","1","car","false","79","Please arrive five minutes early","SCHEDULED","13","6"
"bf7e7173-707d-409a-bb59-ec2ffaf87c16","24be40cc-fd8a-4efb-95f0-6ec1a107c563","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-10-29T02:15:00.000Z","1","0","scooty","true","0","Pickup near the hub","SCHEDULED","1","12"
"169fc2f0-d836-43d1-83b1-ae1763e64fbe","bbd2b08c-34a8-4439-a7fa-b253b6a9fe04","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-10-30T12:00:00.000Z","1","1","scooty","true","6","Pickup near the hub","SCHEDULED","13","10"
"e9bf46ef-8967-4464-94e3-2bb4e3e3b2e4","7d4898cc-54f3-4bd1-b9da-b31ff1cb26c3","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-31T02:15:00.000Z","1","1","bike","true","8","Please arrive five minutes early","SCHEDULED","5","12"
"bc79fdd2-1cc0-4c64-be42-1c9072fc1859","e0ad93ac-7350-43c7-be63-6b8925810342","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-11-01T12:00:00.000Z","2","2","car","false","22","Please arrive five minutes early","SCHEDULED","13","4"
"3bfcbbe5-ec10-4944-a9dd-ba509007b715","40ae73ca-67b2-4b5e-97c1-474a92b2d8d3","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-11-02T02:15:00.000Z","1","0","scooty","true","22","Pickup near the hub","SCHEDULED","2","12"
"4c1da699-4a95-4e14-9e46-fd8dcda4c5d3","c3c94b51-2803-4c25-9e1e-bbe1eb6386cc","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-11-03T12:00:00.000Z","1","0","bike","true","27","","SCHEDULED","13","9"
"c000e5c3-2f7b-4545-b8f0-e0043eb13933","a61af15b-11ce-4c02-a80b-bdf8f24338bc","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-11-04T02:15:00.000Z","4","2","car","false","37","Please arrive five minutes early","SCHEDULED","9","12"
"10dd458e-25b6-43e5-92b7-c13023c64c59","6aa130d0-4c4b-48c2-bc80-80079a81385f","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-11-05T12:00:00.000Z","3","2","car","false","57","Please arrive five minutes early","SCHEDULED","13","11"
"bf613fbf-71a6-43c2-b744-db05e823fdf8","9c9999da-6c7c-4b0f-ba28-7f852899325d","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-08-08T02:15:00.000Z","3","3","car","false","27","Morning campus commute","COMPLETED","10","12"
"65fc0765-171e-4768-8f13-83aa789737e0","1f497524-0e6c-424a-94f9-93905b5a9755","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-08-09T12:00:00.000Z","4","3","car","false","78","Please arrive five minutes early","COMPLETED","13","5"
"237da348-7907-4718-866e-335cde0139c1","1734859f-c79f-4dfa-95dd-e252c5d669fc","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-08-10T02:15:00.000Z","1","0","scooty","true","27","","COMPLETED","7","12"
"60ea93c4-68ee-45c3-989b-ed8b3a08e7cc","f03cb019-ecb8-42fc-ad8b-4be7116d9966","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-08-11T12:00:00.000Z","1","0","scooty","true","22","Morning campus commute","COMPLETED","13","5"
"2f2c5365-84d3-4d5c-b8d1-6f264b5f4215","6cc8d264-2c05-4a80-90d4-2b29b4ccd802","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-08-12T02:15:00.000Z","1","0","scooty","true","14","Pickup near the hub","CANCELLED","1","12"
"c1eebeb2-db41-4cb7-a3b5-691292698f91","a49cc7a3-0beb-4fbf-8d54-c676dfe72f4b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-08-13T12:00:00.000Z","1","0","scooty","true","10","","COMPLETED","13","11"
"51a9e42c-d1f6-478c-b886-b626dcbd18f3","998a2999-5be3-435d-8015-2a973a6e97cc","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-08-14T02:15:00.000Z","1","0","bike","true","10","Pickup near the hub","CANCELLED","6","12"
"7ae097cf-045e-409a-bfb2-c726c8bc06e4","856fb0bc-3ae4-454f-9f56-312a33995404","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-08-15T12:00:00.000Z","1","1","scooty","true","23","Pickup near the hub","COMPLETED","13","9"
"3bee09b2-95a6-498d-b915-d3ee887867aa","609a5aa2-e576-472b-ae03-3d339a90c45c","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-08-16T02:15:00.000Z","1","0","bike","true","0","Pickup near the hub","CANCELLED","4","12"
"8515b1ea-25b5-4b79-a405-967ef14578af","3a8f1c12-2394-4eb5-8694-7152af59c7d0","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-08-17T12:00:00.000Z","1","1","bike","true","15","","SCHEDULED","13","1"
"c49264b1-69a1-495c-9e81-1661b261b3a1","73c6ef3d-a748-4db3-bd54-68c614823c0d","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-08-18T02:15:00.000Z","1","1","scooty","false","13","Please arrive five minutes early","SCHEDULED","11","12"
"69ee0216-5020-4028-b822-cf3a10cc01dc","6a3f9cb7-ea70-4c12-87b0-f7ee4a38b313","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-08-19T12:00:00.000Z","1","0","bike","true","14","Pickup near the hub","CANCELLED","13","4"
"61279771-2695-403c-bef6-29837a8ac5cd","df718002-b68d-406f-af02-b7ebdc19dfaa","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-08-20T02:15:00.000Z","1","0","scooty","true","26","Pickup near the hub","SCHEDULED","5","12"
"da00e29b-5b94-4c48-9058-fdc14b347db5","5d577020-68d2-4a61-b36d-861bf1486666","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-08-21T12:00:00.000Z","4","4","car","false","27","Morning campus commute","CANCELLED","13","4"
"9f0f2b67-68d7-468f-af8a-6e7eacc996bd","f7676189-9518-498b-a982-6c245aff61a1","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-08-22T02:15:00.000Z","1","0","bike","true","15","Pickup near the hub","COMPLETED","6","12"
"6cd39986-2957-4c10-aeb1-988bf7f9c642","829e7fa5-0c38-47a9-a715-877dada17b24","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-08-23T12:00:00.000Z","1","0","bike","true","17","Pickup near the hub","COMPLETED","13","1"
"81a7f5ab-2161-41ba-9b2a-461a7e131be7","443d0a1a-c4da-4cf7-9517-4c02de0dff9c","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-08-24T02:15:00.000Z","1","0","scooty","true","23","","CANCELLED","1","12"
"02b9654f-0b9c-4c0f-8d0b-7ee75d69869b","e7cc1cf8-531c-4ba4-ae07-b3b8c7ed12b4","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-08-25T12:00:00.000Z","1","0","scooty","true","4","","COMPLETED","13","8"
"219a9f81-23af-4a87-82c9-00103d3c4c10","105772de-3e2e-4525-873d-28205793d14f","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-08-26T02:15:00.000Z","2","1","car","false","24","Pickup near the hub","CANCELLED","4","12"
"d8a7cd4b-6991-4356-b70c-0812f3a06a17","665f2a26-5d69-41bd-bd37-5d34e2366453","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-08-27T12:00:00.000Z","1","0","scooty","true","22","Please arrive five minutes early","SCHEDULED","13","3"
"eab07b26-75e6-4d60-b37d-b2672ac13f7b","c4023d4b-7895-4d6b-ba0a-7cbce21340b7","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-08-28T02:15:00.000Z","4","2","car","false","59","Morning campus commute","SCHEDULED","9","12"
"b95d44b1-a000-4708-a130-d08780d6485d","03dfc805-e814-4e5f-a637-8a041faf9ad7","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-08-29T12:00:00.000Z","1","1","bike","true","14","Pickup near the hub","COMPLETED","13","6"
"4b1e205a-ed42-48bd-b784-7fbcff6779c6","2fd77d02-9eed-432b-bc2b-69984e53b256","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-08-30T02:15:00.000Z","1","0","bike","true","21","Morning campus commute","CANCELLED","10","12"
"68e11ca0-3e59-47eb-8235-9af12559df44","5c76a658-080e-4482-b7f5-3c04ef99ff4f","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-08-31T12:00:00.000Z","1","0","scooty","true","21","Please arrive five minutes early","COMPLETED","13","3"
"2c00669e-dc0c-456d-ba1d-8920b4c821fc","2df45663-f8d0-4308-b79d-fd6c1ff852c9","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-09-01T02:15:00.000Z","2","1","car","false","24","Pickup near the hub","COMPLETED","4","12"
"78e46e6e-9c6f-4b0f-b064-7d4e9460e632","b5eb2319-5923-4823-9cfb-fa0ca41f597b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-09-02T12:00:00.000Z","1","0","bike","true","26","Pickup near the hub","SCHEDULED","13","5"
"aef59bda-2e4a-4d2a-a535-36263ae82a38","36ffa906-e6db-4e16-8e9b-e3f24ede715c","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-09-03T02:15:00.000Z","1","1","bike","true","1","Please arrive five minutes early","COMPLETED","9","12"
"f64767c4-af3a-47be-acc7-3ea11da42274","e163653a-9bbe-4e9d-81ab-acf5fb7c4166","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-09-04T12:00:00.000Z","1","0","scooty","true","11","Please arrive five minutes early","COMPLETED","13","1"
"2237f2ca-1d00-4f56-814d-2c6c92751071","508e57b4-544e-4392-bbd1-17b3a4e613c3","swargate-vit","3221d156-13e7-4834-84ce-848f49b87be2","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Bibwewadi Bus Stop","18.4792","73.8615","VIT College","18.4635","73.8682","2026-09-05T02:15:00.000Z","4","3","car","false","66","Morning campus commute","COMPLETED","7","12"
"ec18becf-f762-45c6-859c-32b7cb0f07d6","2e269fc9-9682-468b-b756-d02e46a395d8","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-09-06T12:00:00.000Z","1","0","scooty","true","22","Morning campus commute","COMPLETED","13","2"
"70f69ca4-d226-4e06-8c3f-95690772183e","fa4b13bc-6768-4b5d-843e-2b8836ed9113","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-09-07T02:15:00.000Z","1","0","scooty","true","28","Morning campus commute","COMPLETED","2","12"
"461e5561-1342-4de9-9f6e-44c7fdcf8d5d","8190565d-9fb1-4428-a386-4bb1b2f4fdee","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-09-08T12:00:00.000Z","1","0","bike","true","29","Morning campus commute","CANCELLED","13","11"
"cb373836-670c-4979-b437-20673338636b","e4b9e33a-9380-46ad-8b5f-37aca78f2d78","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-09-09T02:15:00.000Z","1","0","bike","true","11","Pickup near the hub","SCHEDULED","4","12"
"9580a374-62b1-4eae-bcd0-ac7f6a06f671","61b7de30-6ccf-41d6-881f-85e56e865717","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","eb0d92a7-38aa-446a-9f38-091814ea3abd","VIT College","18.4635","73.8682","Chintamani Nagar","18.4651","73.864","2026-09-10T12:00:00.000Z","1","0","scooty","true","8","Please arrive five minutes early","COMPLETED","13","12"
"c5afd19e-a176-4f40-a45b-6f111ad868a9","b3224a72-ff85-487a-a6c9-b6a1e3beb8dc","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-09-11T02:15:00.000Z","1","0","scooty","true","18","","COMPLETED","11","12"
"8e78585e-3cca-4d71-ae2d-e3ad9e95dc8b","81213212-6e43-4b70-96e8-51e59fb5e735","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-09-12T12:00:00.000Z","1","0","bike","true","7","Pickup near the hub","COMPLETED","13","6"
"9545e0e9-642e-4404-a573-e92a596150aa","ae43995b-0b10-49a4-a37e-36a29c7b89fa","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-09-13T02:15:00.000Z","2","1","car","false","75","","COMPLETED","1","12"
"71ad94f4-57f7-4fac-817a-5a2a1cb72cad","2139d70e-ad87-4ff0-985d-00ddaa9d1f33","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","af5c22fe-11db-4392-b90e-85f946c0a37b","VIT College","18.4635","73.8682","KK Market BRTS","18.4683","73.8579","2026-09-14T12:00:00.000Z","1","0","bike","true","13","Pickup near the hub","COMPLETED","13","5"
"04d4075a-882a-44da-a10d-859151f3b47c","b13dc47d-8a9c-45eb-9dee-0cc214bf6ab4","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-09-15T02:15:00.000Z","2","0","car","false","72","Pickup near the hub","COMPLETED","5","12"
"d27e67f4-e6a7-4cab-9dd0-1692b1b0a82a","f1320520-f547-4abc-be6f-66bd5f323eb5","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-09-16T12:00:00.000Z","1","0","bike","true","27","Please arrive five minutes early","COMPLETED","13","6"
